pl_name,ra,dec,sy_dist,sy_plx
K2-190 b,205.3630485,-13.1608686,160.6790000,6.1951500
K2-190 c,205.3630485,-13.1608686,160.6790000,6.1951500
K2-191 b,201.6391407,-12.8066737,287.1880000,3.4534000
K2-192 b,206.5823122,-11.5563527,221.7530000,4.4810100
K2-193 b,205.2371043,-11.0093342,411.9230000,2.3988900
K2-194 b,204.6089755,-8.9271609,629.5100000,1.5609100
K2-195 b,199.8315191,-8.5095364,315.0140000,3.1462700
K2-195 c,199.8315191,-8.5095364,315.0140000,3.1462700
K2-196 b,200.4562487,-8.4717104,584.8770000,1.6832600
K2-197 b,202.3934779,-7.3739779,247.6370000,4.0097600
K2-198 b,198.8436817,-6.4649888,110.5670000,9.0162900
K2-198 c,198.8436817,-6.4649888,110.5670000,9.0162900
K2-198 d,198.8436817,-6.4649888,110.5670000,9.0162900
K2-199 b,208.9014508,-6.1360833,107.5180000,9.2723200
K2-199 c,208.9014508,-6.1360833,107.5180000,9.2723200
K2-200 b,202.2512060,-4.6100532,184.1310000,5.4028600
K2-201 b,293.5607117,-23.1312775,197.9320000,5.0238900
K2-201 c,293.5607117,-23.1312775,197.9320000,5.0238900
K2-202 b,283.2643203,-22.4070553,300.3970000,3.3004000
K2-203 b,12.7736909,-1.1958844,166.1470000,5.9905700
K2-204 b,17.3825067,-0.5177539,577.2350000,1.7039600
K2-205 b,15.2175909,0.4259660,405.3010000,2.4393200
K2-206 b,11.2564264,0.5931866,244.4430000,4.0627900
K2-207 b,11.6996481,0.6406182,363.0640000,2.7259700
K2-208 b,20.7789809,0.8890076,256.8870000,3.8645100
K2-209 b,14.6903464,1.3828070,76.4986000,13.0435000
K2-21 b,340.3037846,-14.4893256,83.6448000,11.9265000
K2-21 c,340.3037846,-14.4893256,83.6448000,11.9265000
K2-210 b,17.6412694,1.5784137,176.5100000,5.6373000
K2-211 b,21.1061587,1.7049101,272.2970000,3.6444700
K2-212 b,18.4241015,3.0970732,109.2180000,9.1280900
K2-213 b,13.1403998,3.5077702,389.7020000,2.5377700
K2-214 b,14.8759777,4.2277722,300.6400000,3.2979600
K2-215 b,18.4700795,6.1238647,403.9640000,2.4469800
K2-216 b,11.4802354,6.3470302,115.4610000,8.6324600
K2-217 b,11.2983678,6.4815879,381.8780000,2.5905900
K2-218 b,12.8096130,6.8464327,394.0830000,2.5099600
K2-219 b,12.8452963,8.8675474,325.4000000,3.0448600
K2-219 c,12.8452963,8.8675474,325.4000000,3.0448600
K2-219 d,12.8452963,8.8675474,325.4000000,3.0448600
K2-22 b,169.4827046,2.6190363,243.8360000,4.0728600
K2-220 b,12.7700071,9.5167694,233.5140000,4.2541800
K2-221 b,16.6550286,10.1897385,318.8100000,3.1091400
K2-222 b,16.4625203,11.7537171,101.3210000,9.8412700
K2-223 b,185.3061830,-10.2820915,198.6040000,5.0074400
K2-223 c,185.3061830,-10.2820915,198.6040000,5.0074400
K2-224 b,189.7041426,-10.0605942,275.2550000,3.6045900
K2-224 c,189.7041426,-10.0605942,275.2550000,3.6045900
K2-225 b,186.5410958,-9.6248232,357.7780000,2.7669800
K2-226 b,183.6456643,-9.5626286,211.2650000,4.7062000
K2-227 b,190.9484237,-8.4784159,187.2340000,5.3129500
K2-228 b,187.2947047,-6.8342028,129.4600000,7.7079000
K2-229 b,186.8729195,-6.7218474,102.5640000,9.7229100
K2-229 c,186.8729195,-6.7218474,102.5640000,9.7229100
K2-230 b,191.3631170,-6.5760510,540.7730000,1.8214300
K2-231 b,289.0918242,-15.7712178,321.2150000,3.0851100
K2-232 b,73.7667927,18.6543230,130.7200000,7.6214000
K2-233 b,230.4799011,-20.2317975,67.5062000,14.7849000
K2-233 c,230.4799011,-20.2317975,67.5062000,14.7849000
K2-233 d,230.4799011,-20.2317975,67.5062000,14.7849000
K2-237 b,253.7688479,-28.7105836,314.9950000,3.1485800
K2-238 b,347.7043164,-7.8575592,537.9630000,0.1475044
K2-239 b,160.5941265,4.4413751,31.0849000,32.1414000
K2-239 c,160.5941265,4.4413751,31.0849000,32.1414000
K2-239 d,160.5941265,4.4413751,31.0849000,32.1414000
K2-24 b,242.5734559,-24.9906029,170.5620000,5.8346500
K2-24 c,242.5734559,-24.9906029,170.5620000,5.8346500
K2-240 b,227.8493710,-17.8754464,72.9105000,13.6878000
K2-240 c,227.8493710,-17.8754464,72.9105000,13.6878000
K2-241 b,181.2386829,-6.8052985,149.4640000,6.6621500
K2-242 b,179.8358421,-6.5178542,109.2370000,9.1258900
K2-243 b,181.1211419,-4.8991358,266.8640000,3.7191400
K2-243 c,181.1211419,-4.8991358,266.8640000,3.7191400
K2-244 b,183.4686492,-3.8318097,212.9020000,4.6689100
K2-245 b,185.1815630,-1.5909138,456.0640000,2.1644700
K2-246 b,181.6296115,-1.1606000,703.6160000,1.3931800
K2-247 b,188.8935189,-10.0692793,258.1130000,3.8456300
K2-247 c,188.8935189,-10.0692793,258.1130000,3.8456300
K2-248 b,182.8173343,-9.4141696,406.2540000,2.4329400
K2-249 b,183.3667344,-8.9952309,521.7160000,1.8895300
K2-25 b,63.2739346,15.2477027,44.9565000,22.2153000
K2-250 b,185.0315429,-8.9757427,414.7080000,2.3829700
K2-251 b,190.6892403,-8.5359826,147.0300000,6.7729100
K2-252 b,182.3663818,-8.3096141,228.8390000,4.3414300
K2-253 b,186.0853062,-6.3789537,876.5650000,1.1121300
K2-254 b,185.5507926,-4.7172908,227.7750000,4.3615000
K2-254 c,185.5507926,-4.7172908,227.7750000,4.3615000
K2-255 b,189.9128532,-3.3705631,191.6080000,5.1905200
K2-257 b,188.2782840,-1.9532879,64.0065000,15.5949000
K2-258 b,187.6314027,-1.1609171,661.8730000,1.4821300
K2-259 b,186.8026947,1.5668631,416.4570000,2.3732100
K2-26 b,94.2064312,24.5958335,99.0504000,10.0674000
K2-260 b,76.8673317,16.8676948,663.8340000,1.4785900
K2-261 b,163.0323119,0.4931670,213.2830000,4.6601800
K2-263 b,129.6821253,15.6806039,162.4810000,6.1262400
K2-264 b,131.3583524,19.6984010,185.6050000,5.3598200
K2-264 c,131.3583524,19.6984010,185.6050000,5.3598200
K2-265 b,342.0316493,-14.4947789,138.6710000,7.1829000
K2-266 b,157.9356855,0.9372782,77.5586000,12.8650000
K2-266 c,157.9356855,0.9372782,77.5586000,12.8650000
K2-266 d,157.9356855,0.9372782,77.5586000,12.8650000
K2-266 e,157.9356855,0.9372782,77.5586000,12.8650000
K2-268 b,133.7094899,11.8482712,327.7830000,3.0221400
K2-268 c,133.7094899,11.8482712,327.7830000,3.0221400
K2-268 d,133.7094899,11.8482712,327.7830000,3.0221400
K2-268 e,133.7094899,11.8482712,327.7830000,3.0221400
K2-268 f,133.7094899,11.8482712,327.7830000,3.0221400
K2-269 b,130.1551381,13.0146799,360.7600000,2.7483600
K2-27 b,171.5151874,1.2306237,249.6450000,3.9772300
K2-270 b,131.2665588,13.5497322,280.5180000,3.5361600
K2-270 c,131.2665588,13.5497322,280.5180000,3.5361600
K2-271 b,125.2239144,16.0907958,564.4540000,1.7433500
K2-272 b,132.6211743,17.5423852,423.0650000,2.3350500
K2-273 b,129.7768928,19.0100046,308.1050000,3.2170000
K2-274 b,129.2823699,20.3992512,228.3270000,4.3533300
K2-275 b,132.1698795,20.4550162,123.4380000,8.0726700
K2-275 c,132.1698795,20.4550162,123.4380000,8.0726700
K2-276 b,125.9528309,22.6339399,488.1520000,2.0199300
K2-277 b,202.0161895,-15.9379749,113.1230000,8.8115100
K2-278 b,203.3018653,-14.5041057,786.4390000,1.2430100
K2-279 b,204.7792935,-6.0417592,182.9830000,5.4366800
K2-28 b,335.6233145,-7.9563525,62.9969000,15.8456000
K2-280 b,291.5953596,-22.2477071,391.5370000,2.5266300
K2-281 b,16.2274724,7.2692169,458.1390000,2.1541900
K2-282 b,13.4321524,7.9952914,496.2890000,1.9862700
K2-283 b,13.1943679,9.6929181,402.9150000,2.4532500
K2-284 b,79.1407971,20.2549034,107.2720000,9.2934600
K2-285 b,349.3843458,1.3001522,154.9610000,6.4248200
K2-285 c,349.3843458,1.3001522,154.9610000,6.4248200
K2-285 d,349.3843458,1.3001522,154.9610000,6.4248200
K2-285 e,349.3843458,1.3001522,154.9610000,6.4248200
K2-286 b,233.3698192,-16.7737113,76.1486000,13.1035000
K2-287 b,233.0743401,-22.3583447,158.3350000,6.2875000
K2-288 B b,55.4442857,18.2684913,65.6138000,15.2166000
K2-289 b,246.6429443,-15.7925384,274.3000000,3.6170300
K2-29 b,62.6704220,24.4016558,178.4750000,5.5745200
K2-290 b,234.8578846,-20.1988975,272.9090000,3.6364800
K2-290 c,234.8578846,-20.1988975,272.9090000,3.6364800
K2-291 b,76.4459400,21.5481990,90.0562000,11.0758000
K2-292 b,205.3758786,-9.9460704,114.2930000,8.7212200
K2-293 b,351.6064952,-6.0279068,392.2510000,2.5211900
K2-294 b,352.0516724,-7.6037856,373.0780000,2.6522200
K2-295 b,19.6101417,6.8167277,232.8010000,4.2668600
K2-3 b,172.3353708,-1.4551364,44.0727000,22.6610000
K2-3 c,172.3353708,-1.4551364,44.0727000,22.6610000
K2-3 d,172.3353708,-1.4551364,44.0727000,22.6610000
K2-30 b,52.3420548,22.2993491,333.0420000,2.9739100
K2-31 b,245.4405531,-23.5482730,110.5270000,9.0193100
K2-312 c,140.3390845,14.3678691,109.8600000,9.0743500
K2-315 b,228.0210932,-20.1081634,56.9686000,17.5252000
K2-316 b,233.6247336,-23.2594663,112.4860000,8.8622200
K2-316 c,233.6247336,-23.2594663,112.4860000,8.8622200
K2-317 b,228.6188638,-21.0227209,176.2910000,5.6471800
K2-318 b,232.4461375,-17.5574630,147.8660000,6.7344600
K2-319 b,166.8010058,3.0399357,209.0710000,4.7546100
K2-32 b,252.4260080,-19.5430504,157.6820000,6.3136900
K2-32 c,252.4260080,-19.5430504,157.6820000,6.3136900
K2-32 d,252.4260080,-19.5430504,157.6820000,6.3136900
K2-32 e,252.4260080,-19.5430504,157.6820000,6.3136900
K2-320 b,163.2519122,5.3064776,108.7400000,9.1686700
K2-321 b,156.4054989,2.5138829,77.6888000,12.8433000
K2-322 b,156.6226981,4.7640203,123.4150000,8.0738200
K2-323 b,159.4209874,6.2858689,118.3180000,8.4230900
K2-324 b,157.6222171,6.8636732,136.6670000,7.2896700
K2-325 b,353.9169507,-7.6867213,111.6380000,8.9298200
K2-326 b,351.6122620,1.3375909,282.3080000,3.5139000
K2-329 b,351.1353785,-5.1641451,233.2370000,4.2590700
K2-33 b,242.5613635,-19.3193831,139.2680000,7.1530000
K2-330 b,126.8968265,11.6674131,160.1250000,6.2170000
K2-331 b,132.7376431,13.1702690,211.4300000,4.7011700
K2-331 c,132.7376431,13.1702690,211.4300000,4.7011700
K2-332 b,135.8832666,14.2504994,123.2020000,8.0894900
K2-333 b,136.7892752,15.2056765,343.9900000,2.8787700
K2-334 b,136.4894259,16.3255146,371.8230000,2.6612600
K2-335 b,129.3896679,16.5220648,557.9930000,1.7642000
K2-336 b,133.8382032,16.7940663,239.2890000,4.1507700
K2-337 b,127.7611370,16.9004702,421.6360000,2.3441600
K2-338 b,124.3609294,17.0241557,156.9510000,6.3425600
K2-339 b,130.0825420,18.6929046,360.3600000,2.7466400
K2-34 b,127.5787231,22.2359194,348.6460000,2.8402600
K2-340 b,127.9373409,19.0745863,738.1360000,1.3260000
K2-341 b,130.4971951,19.9166357,421.4080000,2.3446600
K2-342 b,133.1218996,21.2386816,208.3570000,4.7709300
K2-343 b,134.2021746,21.5026882,166.1690000,5.9893300
K2-343 c,134.2021746,21.5026882,166.1690000,5.9893300
K2-344 b,136.3614923,21.6685886,75.1691000,13.2747000
K2-345 b,132.7075876,21.7890367,162.4080000,6.1286200
K2-346 b,125.9864854,22.6632260,105.5800000,9.4428000
K2-347 b,126.3726821,23.2974061,320.3360000,3.0932800
K2-348 b,130.8783479,24.4229559,201.8560000,4.9254300
K2-348 c,130.8783479,24.4229559,201.8560000,4.9254300
K2-349 b,199.0996546,-14.4447454,453.5670000,2.1764200
K2-35 b,170.1031027,1.2858679,252.5960000,3.9304000
K2-35 c,170.1031027,1.2858679,252.5960000,3.9304000
K2-350 b,204.0355092,-14.0092516,489.3680000,2.0148400
K2-350 c,204.0355092,-14.0092516,489.3680000,2.0148400
K2-351 b,206.6522408,-11.8049588,694.7340000,1.4110900
K2-352 b,140.4451478,18.4696280,176.0510000,5.6521200
K2-352 c,140.4451478,18.4696280,176.0510000,5.6521200
K2-352 d,140.4451478,18.4696280,176.0510000,5.6521200
K2-353 b,201.6168564,-2.2819018,268.5150000,3.6962500
K2-354 b,129.1299193,10.1472175,91.7220000,10.8741000
K2-355 b,124.6426189,13.5027816,500.4970000,1.9692500
K2-356 b,128.3219134,13.6613758,355.5400000,2.7839800
K2-357 b,131.9386628,16.3289144,517.6870000,1.9030800
K2-358 b,133.8081054,18.9497263,480.3070000,2.0533200
K2-36 b,169.4490102,3.8665038,109.7490000,9.0831800
K2-36 c,169.4490102,3.8665038,109.7490000,9.0831800
K2-365 b,238.8197061,-21.0269691,187.2220000,5.3128900
K2-366 b,243.6800912,-19.3468837,185.9470000,5.3566500
K2-367 b,337.8588454,-13.2644554,176.9650000,5.6221000
K2-368 b,332.6357627,-11.1661157,206.6080000,4.8113800
K2-368 c,332.6357627,-11.1661157,206.6080000,4.8113800
K2-368 d,332.6357627,-11.1661157,206.6080000,4.8113800
K2-369 b,329.7262534,-10.8750666,185.5500000,5.3612500
K2-37 b,243.4509662,-24.7870527,179.9430000,5.5291300
K2-37 c,243.4509662,-24.7870527,179.9430000,5.5291300
K2-37 d,243.4509662,-24.7870527,179.9430000,5.5291300
K2-370 b,67.8205302,19.8316901,144.2020000,6.9065200
K2-371 b,128.0670932,11.6307099,442.8130000,2.2297900
K2-372 b,130.7988719,13.0094226,463.8800000,2.1269800
K2-373 b,123.1361518,13.6884986,229.5670000,4.3275600
K2-374 b,137.3794986,16.3558324,359.4390000,2.7537200
K2-374 c,137.3794986,16.3558324,359.4390000,2.7537200
K2-375 b,130.5013137,20.3593003,696.1000000,1.4079100
K2-376 b,132.7193327,25.0380824,161.6100000,6.1593700
K2-377 b,202.8978870,-12.0951142,195.1490000,5.0957500
K2-378 b,205.1596569,-11.1172332,687.9730000,1.4256700
K2-379 b,283.0317641,-27.1807287,182.2070000,5.4598300
K2-38 b,240.0333095,-23.1894196,192.6900000,5.1624800
K2-38 c,240.0333095,-23.1894196,192.6900000,5.1624800
K2-380 b,283.4346389,-26.5387308,249.3030000,3.9832000
K2-381 b,288.0267612,-21.0075789,145.7010000,6.8350800
K2-381 c,288.0267612,-21.0075789,145.7010000,6.8350800
K2-381 d,288.0267612,-21.0075789,145.7010000,6.8350800
K2-382 b,287.4125267,-19.6269336,278.4120000,3.5641200
K2-383 b,282.0087650,-18.3795798,203.7880000,4.8793100
K2-384 b,20.4998403,0.7509701,82.6603000,12.0702000
K2-384 c,20.4998403,0.7509701,82.6603000,12.0702000
K2-384 d,20.4998403,0.7509701,82.6603000,12.0702000
K2-384 e,20.4998403,0.7509701,82.6603000,12.0702000
K2-384 f,20.4998403,0.7509701,82.6603000,12.0702000
K2-385 b,12.6140752,5.8712567,420.8190000,2.3478600
K2-386 b,18.2999964,7.0130302,428.7850000,2.3038100
K2-387 b,19.4418282,11.3684915,266.3180000,3.7268100
K2-388 b,352.7139342,-11.0773564,290.4950000,3.4143900
K2-389 b,355.6304152,-9.7135814,259.2080000,3.8295900
K2-389 c,355.6304152,-9.7135814,259.2080000,3.8295900
K2-39 b,338.3682095,-9.0229405,307.4700000,3.2244000
K2-390 b,355.7023860,-9.5887124,456.1220000,2.1637100
K2-391 b,356.2260152,-7.7015151,507.9400000,1.9413400
K2-392 b,354.6499065,-7.4788816,406.9850000,2.4297500
K2-393 b,348.5159113,-0.0821031,265.9140000,3.7322000
K2-394 b,71.1100020,16.5185817,98.0152000,10.1739000
K2-395 b,70.4438684,16.6743415,286.7270000,3.4592100
K2-395 c,70.4438684,16.6743415,286.7270000,3.4592100
K2-396 b,74.6928607,17.2690562,274.8640000,3.6097600
K2-396 c,74.6928607,17.2690562,274.8640000,3.6097600
K2-397 b,79.9516586,21.2591617,199.3540000,4.9877700
K2-398 b,161.7349738,1.9367044,606.9920000,1.6187900
K2-398 c,161.7349738,1.9367044,606.9920000,1.6187900
K2-4 b,174.7455392,-3.9055746,231.8280000,4.2850600
K2-400 b,154.5110307,3.6969271,62.3804000,16.0021000
K2-401 b,154.9876040,3.9548275,200.7270000,4.9533000
K2-402 b,161.4519130,6.4193180,523.0550000,1.8842300
K2-403 b,164.1893864,9.6739464,246.5990000,4.0267300
K2-404 b,160.3249517,12.1911149,121.6300000,8.1930000
K2-405 b,164.3759959,12.5356140,197.2340000,5.0419100
K2-406 b,230.8872242,-25.3706149,85.3751000,11.6852000
K2-407 b,232.5552584,-23.0067371,218.3760000,4.5507400
K2-407 c,232.5552584,-23.0067371,218.3760000,4.5507400
K2-408 b,227.9168555,-17.6842698,162.3060000,6.1329600
K2-409 b,228.4551125,-16.3512966,431.0310000,2.2923000
K2-411 b,58.0036310,19.3909877,298.2190000,3.3254200
K2-412 b,76.2621295,21.5801620,654.0850000,1.5010800
K2-413 b,353.4175668,-7.6120272,285.1620000,3.4784900
K2-413 c,353.4175668,-7.6120272,285.1620000,3.4784900
K2-414 b,351.6361913,-4.6066569,260.0360000,3.8170600
K2-414 c,351.6361913,-4.6066569,260.0360000,3.8170600
K2-415 b,137.2015437,11.8622503,21.8182000,45.8044000
K2-416 b,349.2211822,-5.2015032,120.3110000,8.2831300
K2-417 b,350.1417675,-10.0365901,94.0424000,10.6047000
K2-419 A b,135.0194934,13.2737056,268.6850000,3.6937200
K2-42 b,176.6657559,-5.1720463,396.9130000,2.4915400
K2-43 b,169.1170280,-3.9754405,182.5360000,5.4503000
K2-43 c,169.1170280,-3.9754405,182.5360000,5.4503000
K2-44 b,174.0116610,-2.5209338,476.7030000,2.0695800
K2-45 b,169.6327547,-1.7740582,495.3170000,1.9906700
K2-46 b,174.2662454,-0.9072100,449.2370000,2.1981200
K2-47 b,168.5825696,2.7805614,349.8810000,2.8298400
K2-48 b,176.1233077,3.2723812,313.7640000,3.1584300
K2-49 b,177.3202331,3.4755183,457.1250000,2.1595400
K2-5 b,169.3034598,-1.8778254,202.9430000,4.8989900
K2-5 c,169.3034598,-1.8778254,202.9430000,4.8989900
K2-50 b,169.4836540,5.9882890,257.4430000,3.8561600
K2-52 b,246.6114157,-24.9699462,1038.4100000,0.9393810
K2-53 b,244.1419684,-20.4005984,138.0180000,7.2173300
K2-54 b,338.0541631,-17.5440636,174.9550000,5.6870600
K2-55 b,333.7518786,-17.2508002,159.5220000,6.2399700
K2-57 b,342.6918241,-14.0700007,264.2130000,3.7561500
K2-58 b,333.8218395,-14.0498570,181.7460000,5.4737400
K2-58 c,333.8218395,-14.0498570,181.7460000,5.4737400
K2-58 d,333.8218395,-14.0498570,181.7460000,5.4737400
K2-59 b,338.9425500,-14.0277270,311.3130000,3.1837800
K2-59 c,338.9425500,-14.0277270,311.3130000,3.1837800
K2-6 b,178.1921152,-1.1984418,316.8190000,3.1289700
K2-60 b,338.6062312,-13.7318044,491.8700000,2.0052300
K2-61 b,339.6748444,-13.5600447,405.7320000,2.4369400
K2-62 b,334.3645089,-12.1874776,112.4670000,8.8628100
K2-62 c,334.3645089,-12.1874776,112.4670000,8.8628100
K2-63 b,333.4267738,-12.0663429,517.5340000,1.9068900
K2-63 c,333.4267738,-12.0663429,517.5340000,1.9068900
K2-64 b,332.4138478,-11.4286687,499.8910000,1.9729100
K2-65 b,333.2125206,-10.9261373,72.2000000,15.5932000
K2-66 b,331.5266563,-10.7115362,513.8770000,1.9214800
K2-68 b,334.0195539,-10.5673649,168.6520000,5.9009200
K2-69 b,335.7596816,-10.4886817,180.6970000,5.5058100
K2-7 b,167.0937488,-1.0658550,738.5530000,1.3251400
K2-70 b,338.4759328,-10.0849917,232.9640000,4.2649800
K2-71 b,341.7248656,-9.8816109,153.1920000,6.4994600
K2-72 b,334.6227504,-9.6120084,66.4321000,15.0242000
K2-72 c,334.6227504,-9.6120084,66.4321000,15.0242000
K2-72 d,334.6227504,-9.6120084,66.4321000,15.0242000
K2-72 e,334.6227504,-9.6120084,66.4321000,15.0242000
K2-73 b,335.0256620,-9.0560881,269.1830000,3.6864300
K2-74 b,339.9192984,-8.7145697,377.8220000,2.6188000
K2-75 b,338.8448960,-7.4698950,561.9300000,1.7517500
K2-75 c,338.8448960,-7.4698950,561.9300000,1.7517500
K2-77 b,55.2285210,12.5724480,141.7310000,7.0270300
K2-79 b,55.2559307,13.5191871,256.0110000,3.8775000
K2-8 b,169.7935178,-0.2844389,403.5130000,2.4513700
K2-8 c,169.7935178,-0.2844389,403.5130000,2.4513700
K2-80 b,59.0374860,13.5590288,200.8020000,4.9515900
K2-80 c,59.0374860,13.5590288,200.8020000,4.9515900
K2-80 d,59.0374860,13.5590288,200.8020000,4.9515900
K2-81 b,57.4854562,14.5020556,252.3180000,3.9348600
K2-83 b,59.9013782,15.5587994,125.5290000,7.9375000
K2-83 c,59.9013782,15.5587994,125.5290000,7.9375000
K2-84 b,55.8093566,16.6344396,284.8760000,3.4815800
K2-84 c,55.8093566,16.6344396,284.8760000,3.4815800
K2-85 b,59.4648290,18.4649505,97.2179000,10.2574000
K2-86 b,51.5531053,18.6355718,258.6990000,3.8371700
K2-87 b,66.2363638,18.8273617,491.2420000,2.0070600
K2-88 b,54.7514566,19.1199667,110.5610000,9.0166300
K2-89 b,57.0671234,20.4594885,86.0386000,11.5940000
K2-9 b,176.2637240,0.0054085,82.9631000,12.0250000
K2-90 b,59.1527391,22.4724517,134.1880000,7.4233700
K2-90 c,59.1527391,22.4724517,134.1880000,7.4233700
K2-91 b,63.2182348,24.2047218,62.5785000,15.9515000
K2-95 b,129.3625717,18.9766197,179.8540000,5.5351900
K2-97 b,127.7628370,10.8475571,878.4300000,1.1092700
K2-98 b,126.4882114,11.5110933,518.6250000,1.8999100
K2-99 b,208.7737624,-5.4424943,519.2290000,1.8983600
KELT-1 b,0.3620995,39.3837953,268.4300000,3.6970400
KELT-10 b,284.5483823,-47.0033072,188.4040000,5.2800400
KELT-11 b,161.7069053,-9.3993646,99.1596000,10.0562000
KELT-12 b,267.6404906,36.5701761,368.0300000,2.6884600
KELT-14 b,108.3014090,-42.4097623,250.1210000,3.9693100
KELT-15 b,117.4149764,-52.1204471,324.6830000,3.0512100
KELT-16 b,314.2685227,31.6610186,444.5860000,2.2208400
KELT-17 b,125.6174070,13.7353093,226.5000000,4.3867800
KELT-18 b,216.5238248,59.4442735,321.3760000,3.0828400
KELT-19 A b,111.5095293,7.6157759,300.2760000,3.3024900
KELT-2 A b,92.6640226,30.9571333,134.0580000,7.4309400
KELT-20 b,294.6614126,31.2192001,136.4260000,7.3014800
KELT-21 b,304.8000322,32.5810446,470.8780000,2.0953000
KELT-23 A b,232.1466406,66.3587097,126.2610000,7.8912400
KELT-24 b,161.9090273,71.6557270,96.5173000,10.3320000
KELT-3 b,148.6431193,40.3879446,210.2520000,4.7315300
KELT-4 A b,157.0626200,25.5731366,218.0500000,4.5576700
KELT-6 b,195.9818362,30.6401450,240.7260000,4.1255000
KELT-6 c,195.9818362,30.6401450,240.7260000,4.1255000
KELT-7 b,78.2955912,33.3179532,136.6810000,7.2879100
KELT-8 b,283.3054489,24.1272483,197.5720000,5.0326700
KELT-9 b,307.8598998,39.9389161,204.4550000,4.8625400
KIC 10001893 b,287.3892308,46.9844491,1672.9400000,0.5686780
KIC 10001893 c,287.3892308,46.9844491,1672.9400000,0.5686780
KIC 10001893 d,287.3892308,46.9844491,1672.9400000,0.5686780
KIC 10525077 b,287.3781164,47.7711541,1461.1500000,0.6556040
KIC 3526061 b,285.1863974,38.6111112,401.2290000,2.4638900
KIC 3558849 b,294.9498381,38.6051867,1215.7000000,0.7944380
KIC 5437945 b,288.4749028,40.6512848,1274.0100000,0.7561550
KIC 5479689 b,299.3254983,40.6381229,454.9500000,2.1694400
KIC 7917485 b,299.4346094,43.6326069,1382.8900000,0.6947770
KIC 8121913 b,298.9677981,43.9093780,707.3030000,1.3853800
KIC 8540376 b,282.3775397,44.6945690,1072.3000000,0.9038600
KIC 8540376 c,282.3775397,44.6945690,1072.3000000,0.9038600
KIC 9663113 b,297.0454037,46.3286653,1594.7400000,0.5984860
KOI-12 b,297.4537402,41.0110188,399.3980000,2.4753000
KOI-13 b,286.9713876,46.8682463,519.0960000,1.9053000
KOI-142 b,291.1481028,40.6694130,376.8630000,2.6246100
KOI-142 c,291.1481028,40.6694130,376.8630000,2.6246100
